granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
location,juan_fernandez_high_sea4,juan_fernandez_sea_zones_province,sea,Pacific Sea,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,installed:in_game/map_data/location_templates.txt;installed:in_game/map_data/definitions.txt;GEO-PROXY;https://www.britannica.com/place/Juan-Fernandez-Islands,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,juan_fernandez_high_sea5,juan_fernandez_sea_zones_province,sea,Pacific Ocean,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,installed:in_game/map_data/location_templates.txt;installed:in_game/map_data/definitions.txt;GEO-PROXY;https://www.britannica.com/place/Juan-Fernandez-Islands,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,juan_fernandez_high_sea6,juan_fernandez_sea_zones_province,sea,Pacific Pelagos,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,installed:in_game/map_data/location_templates.txt;installed:in_game/map_data/definitions.txt;GEO-PROXY;https://www.britannica.com/place/Juan-Fernandez-Islands,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,juan_fernandez_high_sea7,juan_fernandez_sea_zones_province,sea,Pacific Deep,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,installed:in_game/map_data/location_templates.txt;installed:in_game/map_data/definitions.txt;GEO-PROXY;https://www.britannica.com/place/Juan-Fernandez-Islands,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,juan_fernandez_high_sea8,juan_fernandez_sea_zones_province,sea,Pacific Current,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,installed:in_game/map_data/location_templates.txt;installed:in_game/map_data/definitions.txt;GEO-PROXY;https://www.britannica.com/place/Juan-Fernandez-Islands,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,juan_fernandez_islands,juan_fernandez_province,land,Southeastern Pacific Isles,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,installed:in_game/map_data/location_templates.txt;installed:in_game/map_data/definitions.txt;GEO-PROXY;https://www.britannica.com/place/Juan-Fernandez-Islands,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,juancheng,puzhou_province,land,Juancheng–Dong Commandery,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,installed:in_game/map_data/location_templates.txt;installed:in_game/map_data/definitions.txt;BHR;CHG,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,juban,ibb_province,land,Northeast Yarim,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Himyar,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,jubara,yangikent_province,land,Iaxartes–Kangju Eastern,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,installed:in_game/map_data/location_templates.txt;installed:in_game/map_data/definitions.txt;IRAN-SOG-KANGJU;HAN-WR,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,jubbah,nafud_province,land,Northeast Nafud,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;STR-ARAB;PLN-ARAB,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,jubilee_island,hudson_strait_sea_zones_province,sea,Jubilee Passage,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.thecanadianencyclopedia.ca/en/article/dorset-culture,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,jubururu,kaleap_province,land,Minang–Noongar Southern-Coast,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Western-Australia/History,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,jucas,jaguaribe_province,land,Southwest Drylands,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,installed:in_game/map_data/location_templates.txt;installed:in_game/map_data/definitions.txt;GEO-PROXY;SA-EXPANSIONS,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,juchatengo,tututepec_province,land,Northwest Mixtec,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/topic/Mixtec,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
