granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
province,matlatzinco_province,michoacan_area,land,Toluca Late-Basin,indigenous geographic name / archaeological English,place-period-landform construction,GEO-PROXY;https://www.metmuseum.org/toah/hd/teot/hd_teot.htm,medium,The Toluca basin had Late Formative settlements interacting with emergent Teotihuacan centuries before the later Matlatzinca polity.,false
province,matrega_coast_sea_province,black_sea_area,marine,Bosporan Pontic Waters,ancient polity and people names / classical maritime name / English,polity-people maritime construction,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+11.2&fromdoc=Perseus%3Atext%3A1999.01.0198,high,The Cimmerian Bosporus and Maeotian-facing coast define these eastern Pontic waters around AD 1.,false
province,mattagami_province,greenstone_belt_area,land,Laurel Abitibi–Mattagami,archaeological name / indigenous hydronyms / English,horizon-paired-water construction,GEO-PROXY;https://scholarlypress.si.edu/store/all/subsistence-economies-of-indigenous-north-american-societies-a-handbook/,medium,Laurel-related northern Woodland communities and the Abitibi–Mattagami waters provide a period frame without later administrative geography.,false
province,maui_province,hawaii_area,land,Central Hawaiian Isles,indigenous archipelago name / English,uninhabited directional-island construction,GEO-PROXY;https://www.nps.gov/hale/learn/historyculture/archeology.htm,medium,Current settlement chronologies place Polynesian arrival many centuries after AD 1 so the central islands receive a neutral physical label.,false
province,maui_sea_zones_province,hawaii_sea_zones_area,marine,Hawaiian Inter-Island,indigenous archipelago name / English,directional maritime construction,GEO-PROXY;https://www.nps.gov/hale/learn/historyculture/archeology.htm,medium,The inter-island channels were unpeopled at the campaign boundary and are named geographically rather than for a later island polity.,false
province,mayaca_province,florida_area,land,St Johns Riverine,archaeological name / English,archaeological-horizon and river construction,GEO-PROXY;https://www.nps.gov/timu/learn/historyculture/index.htm,high,St Johns I ceramic communities occupied the river and lake corridor around AD 1 before the historic Mayaca identity.,false
province,mayaimi_province,florida_area,land,Glades Okeechobee–Atlantic,archaeological name / indigenous lake name / English,horizon-lake-coast construction,GEO-PROXY;https://www.nps.gov/ever/learn/historyculture/index.htm,high,Glades I communities occupied south Florida around AD 1; Lake Okeechobee and the Atlantic distinguish this footprint from northern St Johns lands.,false
province,mayangna_province,imabite_area,land,Coco–Escondido Early-Ceramic,indigenous hydronyms / archaeological English,paired-river horizon construction,GEO-PROXY;https://www.britannica.com/place/Nicaragua/History,medium,The Caribbean-slope river basins receive an early ceramic frame without projecting the later Mayangna ethnonym over all AD 1 communities.,false
province,mayapan_province,mayaab_area,land,Maya Late-Preclassic Cities,indigenous ethnonym / archaeological English,people-period settlement construction,GEO-PROXY;https://www.metmuseum.org/toah/hd/maya/hd_maya.htm,high,Northern Yucatán contained Late Preclassic Maya settlements around AD 1 while Mayapan itself rose much later.,false
province,mayi_kutuna_province,australian_yalanji_area,land,Mayi Gulf Lands,local hydronyms / English,paired-river ecology construction,GEO-PROXY;https://www.britannica.com/place/Gulf-of-Carpentaria,medium,The two river systems frame mobile hunter-gatherer communities without freezing later ethnographic boundaries into AD 1.,false
province,maymana_province,eastern_khorasan_area,land,Bactrian–Paropamisian Western,ancient regional names / English,attested regional-frontier construction,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+11.11&fromdoc=Perseus%3Atext%3A1999.01.0198,high,The Andkhoy–Sheberghan plain and Paropamisus approaches formed western Bactria's frontier around AD 1.,false
province,mayo_province,connaught_area,land,Nagnatae of Western Connacht,Latinized ancient ethnonym / indigenous regional name / English,attested people-direction construction,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.04.0064%3Aentry%3Dnagnatae-geo,medium,Ptolemy's Nagnatae provide the closest ancient western-Irish people-name for the Mayo footprint.,false
province,mayurbhanj,orissa_area,land,Kalinga Northern-Forest,ancient regional name / English,attested region-direction-ecology construction,GEO-PROXY;https://www.britannica.com/place/Kalinga-ancient-subdivision-India,medium,The Simlipal and Singhbhum hills formed Kalinga's northern forest frontier rather than the later Mayurbhanj kingdom.,false
province,mazara_province,sicily_area,land,Panormus–Lilybaeum Western,Latin place-names / English,attested paired-center construction,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+6.2&fromdoc=Perseus%3Atext%3A1999.01.0198,high,Roman Panormus and Lilybaeum anchor western Sicily and its surrounding islands around AD 1.,false
province,mazyr_province,black_ruthenia_area,land,Zarubintsy Pripyat–Sluch Lands,archaeological name / local hydronyms / English,archaeological-horizon and river construction,GEO-PROXY;RAS-ZAR,high,Zarubintsy communities occupied the Pripyat basin around AD 1 before medieval Mazyr.,false
province,mbalundu_province,south_kongo_area,land,Kwanza–Kunene Upland,local hydronyms / archaeological English,paired-river horizon construction,GEO-PROXY;JAH-BANTU-MOBILITY,medium,Early farming and ironworking expansion across the central Angolan plateau predates later Ovimbundu political geography.,false
province,mbamba_province,west_kongo_area,land,Dande–Lower-Kwanza Lands,local hydronyms / archaeological English,paired-river horizon construction,GEO-PROXY;JAH-BANTU-MOBILITY,medium,The Atlantic river corridors supported early farming and ironworking communities without backdating the Kongo province of Mbamba.,false
province,mbanza_kongo_province,kongo_area,land,Lower-Nzadi Heartland,Kikongo hydronym / archaeological English,river-horizon construction,GEO-PROXY;JAH-BANTU-MOBILITY,medium,Early ironworking settlement in the lower Congo uplands provides a period frame long before Mbanza Kongo's royal capital role.,false
province,mbegela_province,south_kongo_area,land,Benguela–Catumbela Corridor,local geographic name and hydronym / archaeological English,paired-landmark horizon construction,GEO-PROXY;JAH-BANTU-MOBILITY,medium,The coastal and plateau corridor is framed by early farming and ironworking expansion rather than later Benguela and Mbegela polities.,false
province,mbekuru_province,rufiji_area,land,Azanian Kilwa–Rufiji Littoral,Ancient Greek regional name / local geographic names / English,attested region-paired-coast construction,GEO-PROXY;PER,medium,The Kilwa-facing coast and Rufiji approaches belonged to the broader Azanian maritime world described near the turn of the era.,false
province,mbunda_province,south_kongo_area,land,Cubango–Cuito Woodlands,local hydronyms / archaeological English,paired-river horizon construction,GEO-PROXY;JAH-BANTU-MOBILITY,medium,The southeastern Angolan watersheds receive an early farming and ironworking frame before later Mbunda political migration.,false
province,mbwila_province,west_kongo_area,land,Dande–Lucala Uplands,local hydronyms / archaeological English,paired-river horizon construction,GEO-PROXY;JAH-BANTU-MOBILITY,medium,The Dande and Lucala uplands contained early Iron Age communities centuries before the Mbwila kingdom.,false
province,mearim_coastal_sea_zones_province,brazil_sea_zones_area,marine,Upaon-Açu–Parnaíba Estuarine,indigenous island name and hydronym / English,paired-landmark maritime construction,GEO-PROXY;https://www.britannica.com/place/Parnaiba-River,medium,The indigenous-named island and Parnaíba delta replace Portuguese colonial coastal names while bounding the estuarine footprint.,false
province,mearim_province,mearim_area,land,Mearim–Pindaré Ceramic,indigenous hydronyms / archaeological English,paired-river horizon construction,GEO-PROXY;SA-EXPANSIONS,medium,Early ceramic and horticultural communities along the Mearim and Pindaré provide a specific riverine frame without later ethnic borders.,false
province,meath_province,leinster_area,land,Boyne–Shannon Kingdoms,indigenous hydronyms / archaeological English,paired-river political-landscape construction,GEO-PROXY;https://www.britannica.com/place/Ireland/Early-Celtic-Ireland,medium,The Boyne and upper Shannon plains contained multiple late Iron Age centers before the medieval province and high-kingship geography of Meath.,false
province,mecatina_province,quebec_area,land,North Shore Lands,archaeological English / English,horizon-coast construction,GEO-PROXY;https://www.heritage.nf.ca/articles/aboriginal/recent-indian.php,high,Point Revenge traditions occupied Labrador and the adjoining north shore around AD 1; the label removes the later French Mécatina form.,false
