granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
province,lower_emba_province,desht_kipchak_area,land,Emba–Caspian Sarmatian Steppe,local hydronym and sea name / Latin ethnonym,attested people-river construction,GEO-PROXY;WIL-SAR;ANA-SAR,high,The lower Emba corridor belonged to the broad Caspian Sarmatian world.,false
province,lower_gafana_province,tana_area,land,Azanian Ports of Rhapta,Greek classical coast and port,attested maritime-region construction,GEO-PROXY;PER;UC-MOMBASA,medium,The Malindi-Mombasa coast is framed within the first-century Azanian port network.,false
province,lower_gezira_province,butana_area,land,Meroitic Blue-Nile–Gezira,Greek-Latin kingdom / local river and region,attested polity-river construction,GEO-PROXY;OUP-MERO,high,The lower Blue Nile and Gezira formed the southern Meroitic agricultural corridor.,false
province,lower_ghaghara_province,nepal_area,land,Karnali–Seti Himalayan,local hydronyms / English,paired-river highland construction,GEO-PROXY;https://www.britannica.com/place/Karnali-River,medium,The western Nepal river valleys provide an era-neutral highland-community frame.,false
province,lower_igombe_province,igombe_area,land,Tanganyika–Malagarasi Urewe,local lake and river names / archaeological culture,archaeological lake-region construction,GEO-PROXY;AZA-UREWE,high,Urewe communities occupied the eastern Tanganyika corridor around AD 1.,false
province,lower_jambi_province,south_sumatra_area,land,Batang-Hari–Jambi Metal-Age,local hydronym and region / archaeological English,river-region archaeological construction,GEO-PROXY;https://www.cambridge.org/core/books/abs/cambridge-world-prehistory/southeast-asia/8784CA1FB2B45C97C99E03EF7193B923,medium,The lower Batang Hari held Metal-Age communities before Malayu and Srivijaya.,false
province,lower_kagera_province,victoria_area,land,Kagera–Rwenzori Urewe,local river and mountain names / archaeological culture,archaeological landscape construction,GEO-PROXY;AZA-UREWE,high,Urewe communities occupied the western Victoria and Kagera-Rwenzori corridor.,false
province,lower_kapuas_province,south_borneo_area,land,Kapuas–Sekayam River,local hydronyms / English,paired-river archaeological construction,GEO-PROXY;QSR-LIANG-JON;QINT-LIANG-ABU,medium,The west-Bornean river network provides a cautious long-term community frame.,false
province,lower_kosi_province,nepal_area,land,Kosi–Kirat Himalayan,local hydronym / Sanskrit ethnonym / English,river-highland people construction,GEO-PROXY;https://www.britannica.com/place/Kosi-River,medium,The eastern Himalayan valleys are framed through broad Kirata traditions and river geography.,false
province,lower_lurio_province,ruvuma_lurio_area,land,Lurio–Nacala Coast,local river and bay names / archaeological English,river-coast archaeological construction,GEO-PROXY;QI-EAFRICA;UC-MOMBASA,medium,Early iron-working communities occupied the northern Mozambique coast around AD 1.,false
province,lower_macedonia_province,macedonia_area,land,Edonis–Bisaltia Lower Strymon,Greek classical regions and hydronym,paired attested-region construction,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+7.7&fromdoc=Perseus%3Atext%3A1999.01.0239,high,Edonis and Bisaltia frame the lower Strymon and Kavala plain.,false
province,lower_mackenzie_province,yukon_area,land,Dehcho-Delta Maritime,local hydronym / English,delta-community archaeological construction,GEO-PROXY;https://www.thecanadianencyclopedia.ca/en/article/mackenzie-river,medium,The delta and coastal lakes provide a neutral frame for ancestral Arctic communities.,false
province,lower_mahakam_province,north_borneo_area,land,Mahakam–Kutai River,local hydronym and region / English,river-region archaeological construction,GEO-PROXY;QSR-LIANG-JON;QINT-LIANG-ABU,medium,The lower Mahakam corridor supported long-lived communities before the Kutai kingdom.,false
province,lower_maine_province,anjou_area,land,Cenomani–Diablintes Mayenne,Latinized Celtic ethnonyms / local hydronym,attested peoples and river construction,GEO-PROXY;STR-GAL;OCD-GAL,high,The Mayenne valley lay between the Cenomani and Diablintes around AD 1.,false
province,lower_malawi_province,malawi_area,land,Malawi–Kasungu,local lake and regional name / archaeological English,lake-region archaeological construction,GEO-PROXY;QI-EAFRICA;JAH-BANTU-MOBILITY,medium,Early iron-working communities occupied the lake plateau without a uniform ethnic identity.,false
province,lower_marathwada,maharashtra_area,land,Sātavāhana–Asmaka Bhima,Prakrit dynasty / Sanskrit region / local hydronym,attested polity-region construction,GEO-PROXY;https://www.britannica.com/topic/Satavahana-dynasty,high,The Bhima uplands belonged to the Sātavāhana sphere near ancient Asmaka.,false
province,lower_mazowe_province,zambezi_area,land,Mazowe–Zambezi,local hydronyms / archaeological English,paired-river archaeological construction,GEO-PROXY;JAH-BANTU-MOBILITY,medium,Early iron-working communities occupied the northern Zimbabwe river corridor.,false
