granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
location,thouars,lower_poitou_province,land,Pictones Thouars Lowlands,ancient or local ethnogeographic / English,reviewed AD 1 local reconstruction,GEO-PROXY;STR-GAL;OCD-GAL;installed:in_game/map_data/location_templates.txt,medium,A reviewed ancient identity or physical landscape replaces the later map label.,false
location,thoubal,manipur_province,land,Imphal–Loktak,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,installed:in_game/map_data/definitions.txt;GEO-PROXY;https://www.britannica.com/place/Manipur;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,thoulakhom,muang_phuan_province,land,Mekong,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;https://www.cambridge.org/core/books/abs/cambridge-world-prehistory/southeast-asia/8784CA1FB2B45C97C99E03EF7193B923;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,thracian_sea,marmara_sea_province,sea,Central Thracian,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,installed:in_game/map_data/definitions.txt;GEO-PROXY;PLE;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,thrissur,kuda_nadu,land,Chera Muziris–Palghat,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;CAM-MUZIRIS;KER-MUZIRIS;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,throne_reef_shore,yupangathi_umbindhamu_province_coast,sea,Yupangathi–Umbindhamu,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;https://aiatsis.gov.au/explore/map-indigenous-australia;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,thu_vat,tuyen_hoa_province,land,Jiaozhi–Yelang Lô–Gâm March,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;CAM-YUE;HAN-WR;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,thuan_binh,savannakhet_province,land,Sepon,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;BELLINA-SHK;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,thuan_chau,tru_vien_province,land,Southeast Black,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;CAM-YUE;HAN-WR;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,thubun,thubun_province,land,West Tu,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;https://www.thecanadianencyclopedia.ca/en/article/taltheilei-shale-tradition;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,thula,sana_province,land,Sabaean Najran Highlands,ancient or local ethnogeographic / English,reviewed AD 1 local reconstruction,GEO-PROXY;PER;installed:in_game/map_data/location_templates.txt,medium,A reviewed ancient identity or physical landscape replaces the later map label.,false
location,thulamela,middle_limpopo_province,land,Shashe–Limpopo Herder,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;OUP-SOUTH-AFRICA;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
