granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
province,bouvet_province,bouvet_area,land,Ice-Clad Southern Isle,English,uninhabited physical-geography construction,installed:in_game/map_data/definitions.txt;https://science.nasa.gov/earth/earth-observatory/bouvet-island-south-atlantic-ocean-35526/,high,The island was uninhabited and unknown in AD 1; the descriptive name replaces Bouvet's eighteenth-century eponym without inventing an ancient discoverer.,false
province,bozhou_nanzhili_province,huaixi_area,land,Qiao–Chengfu of Pei,Han Chinese transliteration,attested counties and commandery composite,installed:in_game/map_data/definitions.txt;https://ctext.org/han-shu/di-li-zhi/ens;GEO-PROXY,high,Qiao and Chengfu were Han county anchors in Pei Commandery matching the installed northern-Anhui footprint.,false
province,bozhou_province,guizhou_area,land,Northern Zangke Gorges,Han Chinese transliteration / English,attested commandery with topographic subdivision,installed:in_game/map_data/definitions.txt;https://ctext.org/han-shu/di-li-zhi-xia/ens;GEO-PROXY,medium,"The Wujiang-Renhuai highlands formed the northern gorge country of Han Zangke after Yelang's annexation, replacing the later Bozhou polity.",false
province,bozok_province,cappadocia_area,land,Trocmi of Tavium,Latinized Galatian ethnonym / settlement,attested people and settlement composite,installed:in_game/map_data/definitions.txt;STR-ANA;PLE,high,Tavium was the Trocmi center nearest the Yozgat-Sorgun footprint; this removes the Ottoman-era Bozok label.,false
province,brabant_province,brabant_area,land,Nervii of the Dyle–Senne,Latinized Belgic ethnonym / hydronyms,attested people and river-basin construction,installed:in_game/map_data/definitions.txt;STR-GAL;PLN-GAL;GEO-PROXY,medium,"The Brussels-Leuven-Nivelles footprint lies in the Dyle-Senne basin on the northern Nervian margin, without retaining medieval Brabant.",false
province,braiakalung_province,southeastern_australia_area,land,Boon Wurrung–Gunai Country,Indigenous Australian ethnonyms / English,documented traditional-country composite,installed:in_game/map_data/definitions.txt;https://aiatsis.gov.au/explore/map-indigenous-australia;https://www.cambridge.org/core/books/abs/cambridge-world-prehistory/archaeology-of-australia/8FD599758CD45C497555402360ECF868,low,Boon Wurrung and Gunai frame the Port Phillip-to-Gippsland locations; the names are used as cautious country proxies rather than proof of unchanged AD 1 boundaries.,false
province,braikalung_buandig_province_coast,southern_australia_high_sea_zones_area,marine,Nairm–Bunganditj Waters,Indigenous Australian names / English,adjacent traditional-country marine construction,installed:in_game/map_data/definitions.txt;https://aiatsis.gov.au/explore/map-indigenous-australia;https://www.cambridge.org/core/books/abs/cambridge-world-prehistory/archaeology-of-australia/8FD599758CD45C497555402360ECF868,low,Nairm and Bunganditj country bracket the installed Victorian and southeastern coastal cells; the water label does not imply political ownership.,false
province,braj_province,doab_area,land,Śūrasena of Mathurā,Sanskrit transliteration,attested people-region and capital composite,installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Shurasena;GEO-PROXY,high,Mathurā was the center of Śūrasena and anchors the Agra-Dholpur-middle Doab footprint at the campaign date.,false
province,branicevo_province,serbia_area,land,Moesi of the Margus,Latin ethnonym / hydronym,attested people and river-basin construction,installed:in_game/map_data/definitions.txt;STR-BAL;PLE;GEO-PROXY,high,"The lower Margus valley and Danube frontage belong to the Moesian frame around Viminacium, replacing medieval Braničevo.",false
province,bratsk_province,bratsk_area,land,Middle Angara Taiga,regional hydronym / English,river-reach ecological construction,installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Angara-River;GEO-PROXY,medium,The Bratsk-Nizhneudinsk locations occupy the middle Angara taiga; the geographic name avoids backdating later Russian settlement names or a speculative ethnicity.,false
province,bratslav_province,podolia_area,land,Lipița–Southern Bug Lands,archaeological term / hydronym,dated archaeological culture and river-basin composite,installed:in_game/map_data/definitions.txt;https://bibliotekanauki.pl/articles/51973988.pdf;GEO-PROXY,medium,Lipița interaction and the Southern Bug basin frame the Bratslav-Balta-Savran footprint at AD 1 without a medieval territorial label.,false
province,brecon_province,wales_area,land,Silures of the Usk–Wye,Latinized Brittonic ethnonym / hydronyms,attested people and river-basin construction,installed:in_game/map_data/definitions.txt;PTO-GEO-II2;MANN-BRI;GEO-PROXY,medium,The Brecon-Builth uplands form the upper Usk-Wye sector of the Silurian borderland; the wording avoids the medieval county name.,false
province,breifne_province,connaught_area,land,Erne–Shannon Lakelands,regional hydronyms / English,river-and-lake geographic construction,installed:in_game/map_data/definitions.txt;PTO-GEO-II1;DARCY-IRE;GEO-PROXY,low,The Cavan-Leitrim footprint is securely localized by the upper Erne and Shannon lakes where Ptolemy's precise inland people boundaries remain indeterminate.,false
province,brescia_province,lombardy_area,land,Cenomani of Brixia,Latinized Gaulish ethnonym / settlement,attested people and capital composite,installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+5.1;PLE,high,Brixia was the principal center of the Cenomani and fits the Brescia-Garda-Val Camonica footprint.,false
province,breslauja_province,lithuania_area,land,Dysna Brushed Lands,Baltic hydronyms / archaeological English,river-lake geography and archaeological-horizon composite,installed:in_game/map_data/definitions.txt;GERMANIA-NEVA;ENC-NEEU;GEO-PROXY,medium,The Dysna and Drisviaty lakes localize the eastern Baltic Brushed-Pottery horizon without projecting the later Braslaw district.,false
province,bresse_province,lyonnais_area,land,Ambarri–Allobroges Frontier,Latinized Gaulish ethnonyms / English,attested neighboring peoples and frontier construction,installed:in_game/map_data/definitions.txt;STR-GAL;PLE;GEO-PROXY,medium,Bresse and Bugey span the Saône-Rhône interface between the Ambarri and Allobroges; the composite avoids medieval Bresse.,false
province,bresta_province,polesia_area,land,Western Bug Zarubintsy Lands,regional hydronym / archaeological English,dated archaeological culture and river subdivision,installed:in_game/map_data/definitions.txt;https://archaeolog.ru/el-bib/el-cat/el-series/mia/mia-70;GEO-PROXY,medium,The Brest-Włodawa corridor is the western Bug edge of the wider Pripyat Zarubintsy horizon.,false
province,brie_champenois_province,champagne_area,land,Meldi and Tricasses,Latinized Gaulish ethnonyms,attested adjacent peoples composite,installed:in_game/map_data/definitions.txt;STR-GAL;PLN-GAL;PLE,high,The Meldi around Iantinum and Tricasses around the Seine-Aube country replace medieval Brie Champenois.,false
province,brigida_province,parapitinga_area,land,Middle Opara Interior,Indigenous hydronym / English,river-reach and interior-landscape construction,installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Sao-Francisco-River;GEO-PROXY,low,The Ouricuri-Jaguarari locations occupy the dry interior around the middle Opara; the geographic frame avoids backdating later named polities.,false
province,brnensko_province,moravia_area,land,Quadi of the Thaya–Morava,Latinized Germanic ethnonym / hydronyms,attested people and river-basin construction,installed:in_game/map_data/definitions.txt;STR-GER;GEO-PROXY,high,The Brno-Hodonín corridor lies between the Thaya and Morava within the broad Quadi frame at AD 1.,false
province,brunswick_province,lower_saxony_area,land,Cherusci of the Oker,Latinized Germanic ethnonym / hydronym,attested people and river-basin construction,installed:in_game/map_data/definitions.txt;STR-GER;TAC-GER;GEO-PROXY,medium,"The Oker-Elm footprint lies on the eastern Cheruscan side of the lower-Saxon tribal mosaic, without retaining Brunswick.",false
province,bryansk_province,severia_area,land,Sudost–Upper Desna Zarubintsy,regional hydronyms / archaeological English,dated archaeological culture and tributary subdivision,installed:in_game/map_data/definitions.txt;RAS-ZAR;GEO-PROXY,high,The Bryansk-Pochep locations form the Sudost tributary sector of the upper Desna Zarubintsy horizon around the campaign boundary.,false
province,buandig_province,southeastern_australia_area,land,Gunditjmara–Wadawurrung,Indigenous Australian ethnonyms / English,documented traditional-country composite,installed:in_game/map_data/definitions.txt;https://aiatsis.gov.au/explore/map-indigenous-australia;https://www.cambridge.org/core/books/abs/cambridge-world-prehistory/archaeology-of-australia/8FD599758CD45C497555402360ECF868,low,Gunditjmara and Wadawurrung frame the western-Victorian volcanic plain; the composite is a cautious continuity proxy rather than a fixed AD 1 border claim.,false
province,buckinghamshire_province,home_counties_area,land,Catuvellauni Tamesis,Latinized Brittonic ethnonym / hydronym,attested people and river subdivision,installed:in_game/map_data/definitions.txt;PTO-GEO-II2;MANN-BRI;GEO-PROXY,medium,"The Aylesbury-Wycombe footprint lies above the Thames in the Catuvellaunian sphere, replacing the medieval shire.",false
province,buda_province,transdanubia_area,land,Aquincum–Solva Pannonia,Latin settlement names / regional name,attested settlement-pair territorial composite,installed:in_game/map_data/definitions.txt;OCD-PAN;PLE,high,Aquincum and Solva anchor the Danube reach represented by Buda Esztergom Komárom and Tata at AD 1.,false
province,budaun_province,rokhilkhand_area,land,Pañcāla of Ahicchatra,Sanskrit transliteration,attested region and capital composite,installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Panchala;GEO-PROXY,high,Ahicchatra was the principal northern Pañcāla center for the Budaun-Sambhal-Rohilkhand footprint.,false
province,buglas_province,visayas_area,land,Tañjay–Ilog Metal-Age Lands,local toponyms / archaeological English,local river-coast and dated-period composite,installed:in_game/map_data/definitions.txt;NMP-PH-METAL;NMP-KALANAY;GEO-PROXY,medium,Tañjay and Ilog localize western and eastern Negros within the contemporary Philippine Metal Age without projecting a later island polity.,false
province,buhayra_province,lower_egypt_area,land,Hermopolis Parva–Bolbitine,Ancient Greek transliteration,attested settlement and Nile-mouth composite,installed:in_game/map_data/definitions.txt;PLE;GEO-PROXY,high,Hermopolis Parva near Damanhur and the Bolbitine mouth near Rashid anchor the western Delta and Wadi Natrun footprint.,false
province,buir_nuur_province,argun_area,land,Buir–Argun Xianbei Steppe,regional hydronyms / Han ethnonym,attested people and lake-river landscape composite,installed:in_game/map_data/definitions.txt;https://ctext.org/hou-han-shu/ens;GEO-PROXY,medium,Lake Buir and the Argun grasslands define the eastern sector of the early Xianbei world without imposing fixed borders.,false
province,bukhara_province,transoxiana_area,land,Bukhara–Kesh Sogdiana,Sogdian toponyms / classical regional name,oasis-center and attested-region composite,installed:in_game/map_data/definitions.txt;https://www.iranicaonline.org/articles/sogdiana-iii-history-and-archaeology/;GEO-PROXY,high,Bukhara Paikend and Kesh define the southern-western Sogdian oasis belt represented by the installed province.,false
province,bul_bukhta_province,west_stanovoi_area,land,Chara–Olyokma Taiga,regional hydronyms / English,river-basin ecological construction,installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Amur-River;GEO-PROXY,low,The Chara and upper Olyokma basins provide a stable taiga frame where no defensible AD 1 polity or precise ethnonym survives.,false
province,bulbancha_province,louisiana_area,land,Tchefuncte Delta Lands,archaeological English,dated archaeological tradition and delta subdivision,installed:in_game/map_data/definitions.txt;https://npgallery.nps.gov/NRHP/GetAsset/7b4b1488-bbbb-427c-b1ae-a46ac9b079e2/;GEO-PROXY,high,The Pontchartrain-Maurepas delta was a Tchefuncte heartland transitioning into Marksville interaction around AD 1.,false
province,bulgaria_coast_sea_province,black_sea_area,marine,Western Pontus Euxinus,Ancient Greek / Latin,attested sea name with directional subdivision,installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Aabo%3Atlg%2C0099%2C001%3A11;STR-BAL,high,The Bosporus-Varna-Danube-delta cells form the western shore sector of classical Pontus Euxinus.,false
province,bundu_province,futa_tooro_area,land,Upper Falémé–Senegal Corridor,regional hydronyms / English,river-corridor geographic construction,installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Senegal-River;GEO-PROXY,medium,The two installed locations lie on the upper Senegal-Falémé corridor; the name avoids projecting the later Bundu state.,false
province,bungku_province,celebes_area,land,Mori–Kendari Metal-Age Lands,local toponyms / archaeological English,regional toponyms and dated archaeological horizon,installed:in_game/map_data/definitions.txt;ANU-SULAWESI;SPAFA-TOPOGARO;GEO-PROXY,medium,"Mori and Kendari identify southeastern-central Sulawesi within its varied early Metal-Age setting, not a later Bungku kingdom.",false
province,bungo_province,saikaidou_area,land,Eastern Kyushu Yayoi Lands,Japanese geographic name / archaeological term,dated horizon with island subdivision,installed:in_game/map_data/definitions.txt;ISIJ-YAY;GEO-PROXY,high,The Ōita-Hayami-Kunisaki footprint forms eastern Kyushu's Yayoi settlement zone before the later Bungo province existed.,false
province,bure_province,south_manding_area,land,Milo–Upper Niger Ironworking,regional hydronyms / archaeological English,river-basin and metallurgical-horizon construction,installed:in_game/map_data/definitions.txt;CAM-MLR;MET-IRON;GEO-PROXY,medium,The Milo-Kankan-Kouroussa corridor is rendered as an Upper Niger iron-age landscape without backdating medieval Bure institutions.,false
province,burgas_province,thrace_area,land,Apollonia Pontica–Anchialos,Ancient Greek transliteration,attested settlement-pair territorial composite,installed:in_game/map_data/definitions.txt;STR-BAL;PLE,high,"Apollonia Pontica and Anchialos anchor the Burgas Gulf littoral at AD 1, replacing the medieval city label.",false
province,burgos_province,castile_area,land,Autrigones and Berones,Latinized Iberian ethnonyms,attested neighboring peoples composite,installed:in_game/map_data/definitions.txt;STR-IBR;PLE;GEO-PROXY,high,The upper Ebro and Oca-Demanda footprint crosses Autrigones country and the Beronian zone around Vareia.,false
province,buriram_province,khorat_plateau_area,land,Upper Mun Lands,regional hydronym / archaeological English,river-basin and dated-period construction,installed:in_game/map_data/definitions.txt;https://whc.unesco.org/en/list/575/;GEO-PROXY,medium,"The Buriram-Muang Tam locations occupy the upper Mun basin within the northeast Thai Iron Age, before Angkorian territorial names.",false
province,bursol_province,bursol_area,land,Kulunda Salt-Lake Steppe,regional toponym / English,lake-basin physical-geography construction,installed:in_game/map_data/definitions.txt;ASU-ALTAI-KULAY;ACSS-ALTAI-XIONGNU;GEO-PROXY,medium,The chain of Kulunda salt lakes defines this forest-steppe contact zone without assigning it wholesale to one archaeological population.,false
province,buru_coast_sea_province,indonesia_coasts_area,marine,Banda–Seram Sea Lanes,local island and sea names / English,island-bounded maritime construction,installed:in_game/map_data/definitions.txt;ANU-SULAWESI;https://www.metmuseum.org/toah/hd/indp/hd_indp.htm;GEO-PROXY,medium,Banda Seram Ambon and Buru bound the installed waters; the lanes framing reflects island exchange without claiming a unified state sea.,false
province,buru_province,moluccas_area,land,Buru–Sula Island Worlds,local island names / English,island-cluster cultural-geography construction,installed:in_game/map_data/definitions.txt;https://www.metmuseum.org/toah/hd/indp/hd_indp.htm;GEO-PROXY,medium,"Buru and the Sula-Obi islands define a plural island cluster, replacing any implication of a later centralized Moluccan polity.",false
province,burugardi_province,eastern_australia_area,land,Biripi–Gumbaynggirr Coast,Indigenous Australian ethnonyms / English,documented traditional-country composite,installed:in_game/map_data/definitions.txt;https://aiatsis.gov.au/explore/map-indigenous-australia;GEO-PROXY,low,Biripi and Gumbaynggirr frame the installed mid-north New South Wales coast; continuity is used cautiously rather than as an exact AD 1 border claim.,false
province,buskerud_province,syd_norge_area,land,Western Oslofjord Valleys,English / archaeological term,fjord-side topographic and period construction,installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Plin.+Nat.+4&fromdoc=Perseus%3Atext%3A1999.02.0137;GEO-PROXY,medium,Numedal Hallingdal and Ringerike form the western Oslofjord's inland Iron-Age valleys without retaining medieval Buskerud.,false
province,butalmapu_province,ngulumapu_area,land,Villarica–Toltén Woodlands,Indigenous regional toponyms / English,lake-river and forest-zone construction,installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Biobio-River;GEO-PROXY,low,Lake Villarica and the Toltén-Valdivian forest belt localize the province while avoiding the much later butalmapu political system.,false
province,butung_coast_sea_province,indonesia_coasts_area,marine,Buton–Wakatobi Sea Lanes,local island names / English,island-bounded maritime construction,installed:in_game/map_data/definitions.txt;ANU-SULAWESI;GEO-PROXY,medium,Buton Wakatobi Bone Bay and the Tolo-Banda approaches define the installed marine footprint without assigning it to a later sultanate.,false
province,butung_province,celebes_area,land,Muna–Buton Island,local island names / English,island-cluster geographic construction,installed:in_game/map_data/definitions.txt;ANU-SULAWESI;GEO-PROXY,medium,Muna Buton and the Tukangbesi islands form the southeastern Sulawesi cluster represented by the province.,false
province,buy_province,yaroslavl_area,land,Kostroma–Upper Volga Dyakovo,regional hydronyms / archaeological English,dated archaeological culture and river subdivision,installed:in_game/map_data/definitions.txt;RA-DYAKOVO-UPPER;GEO-PROXY,medium,The Buy-Lyubim-Gryazovets footprint lies in the Kostroma and upper-Volga eastern Dyakovo zone at AD 1.,false
province,buzen_province,saikaidou_area,land,Usa–Nakatsu Yayoi Lands,Japanese toponyms / archaeological term,local centers and dated-horizon composite,installed:in_game/map_data/definitions.txt;ISIJ-YAY;GEO-PROXY,medium,Usa and Nakatsu localize northeast Kyushu's Yayoi communities without projecting the later Buzen administration.,false
province,buzi_province,save_area,land,Pungwe–Gorongosa Corridor,regional hydronym and mountain name,river-to-highland geographic construction,installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Save-River;GEO-PROXY,low,The Pungwe drainage links the coast near Chiveve to the Gorongosa uplands; the physical label avoids an unsupported AD 1 polity.,false
