granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
location,dasu,hazara,land,Han Jialing Uplands,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,GEO-PROXY,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,date_loc,iwase_province,land,Emishi Date Basin,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,GEO-PROXY,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,datia,gird,land,Eragassa,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,https://pleiades.stoa.org/places/59807,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,datian,yanping_province,land,Early-Historic Datian Highlands,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,datian_shizhou,shizhou_province,land,Early-Historic Datian Shizhou Woodlands,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,datong_datong,datong_province,land,Han Datong Datong Uplands,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,datong_xining,xining_province,land,Early-Historic Datong Xining Highlands,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,datooga,wembere_province,land,Iron-Age Datooga Uplands,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,datta,tumnin_province,land,Early-Historic Datta Woodlands,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,daua_nuk_cove,lawal_lakwaia_sea_zones_province,sea,Daua Nuk Cove Waters,local maritime stem / English,physical-reach AD 1 reconstruction,GEO-PROXY,medium,"The water cell is distinguished by coastal, island, or open-water geography rather than a later jurisdiction.",false
location,daugavpils,selonia_province,land,Eastern-Baltic Daugava Lands,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,GEO-PROXY,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,daulatabad,upper_marathwada,land,Paithana,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,https://pleiades.stoa.org/places/50192,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,daule,guancavilca_province,land,Locrian Opuntian Lands,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,GEO-PROXY,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,daun,eifel_province,land,Icorigium,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,https://pleiades.stoa.org/places/109062,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,dauphine_alps1,gresivaudan_province,land,Allobroges Western Alps,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,GEO-PROXY,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,dauphine_alps2,gresivaudan_province,land,Allobroges Eastern Alps,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,GEO-PROXY,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,daura,katsina_province,land,Iron-Age Daura Lands,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,dausa,dhundhar,land,Early-Historic Dausa Lands,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,daventry,northamptonshire_province,land,Bannaventa,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,https://pleiades.stoa.org/places/79313,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,davlekanovo,chishmy_province,land,Sarmatian Belaya Steppe,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,GEO-PROXY,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,davos,graubunden_province,land,Raetian Landwasser Highlands,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,GEO-PROXY,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,davyd_haradok,turov_province,land,Milograd Pripyat Marshlands,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,GEO-PROXY,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,daw_sud,nobatia_province,land,Pide,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,https://pleiades.stoa.org/places/798093,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,dawa_lake,lungkha_province,land,Qiang Dawa Lake Country,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,GEO-PROXY,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,dawande,cuiaba_province,land,Archaic-Woodland Dawande Lands,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
