granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
location,african_high_sea19,umgungundlovu_coast_sea_province,sea,Nguni Outer Waters off,indigenous ethnolinguistic name and hydronym / English,people-coast maritime construction,GEO-PROXY;OUP-SOUTH-AFRICA,medium,The Umzimvubu provides the nearest precise coastal anchor.,false
location,african_high_sea2,namibe_coast_province,sea,Khoe Outer Waters off Lucira,indigenous ethnolinguistic name / local coastal name / English,people-coast maritime construction,GEO-PROXY;OUP-SOUTH-AFRICA,medium,Lucira distinguishes this northern Namibian-Angolan sea cell.,false
location,african_high_sea20,natal_coast_province,sea,Nguni off Waters,indigenous ethnolinguistic name and hydronym / English,people-coast maritime construction,GEO-PROXY;OUP-SOUTH-AFRICA,medium,The Umzimkulu mouth anchors the southern Natal reach.,false
location,african_high_sea21,natal_coast_province,sea,Nguni Outer Waters off Tugela,indigenous ethnolinguistic name and hydronym / English,people-coast maritime construction,GEO-PROXY;OUP-SOUTH-AFRICA,medium,The Tugela mouth anchors the central Natal reach.,false
location,african_high_sea22,natal_coast_province,sea,off St Waters,indigenous ethnolinguistic name / local coastal anchor / English,people-coast maritime construction,GEO-PROXY;OUP-SOUTH-AFRICA,medium,The St Lucia embayment anchors the northern Natal reach.,false
location,african_high_sea23,inhambane_coast_sea_province,sea,Tsonga Outer Waters off,indigenous ethnonym / historical bay-name / English,people-bay maritime construction,GEO-PROXY;OUP-SOUTH-AFRICA,medium,Delagoa Bay anchors the southern Mozambique reach.,false
location,african_high_sea25,maroserana_coast_sea_province,sea,Mahafaly Mozambique-Channel,indigenous regional name / English,region-channel maritime construction,GEO-PROXY;PER,medium,The cell lies west of Mahafaly country in the Mozambique Channel.,false
location,african_high_sea26,maroserana_coast_sea_province,sea,Mahafaly Outer Shelf Waters,indigenous regional name / English,region-shelf maritime construction,GEO-PROXY;PER,medium,The Mahafaly shelf provides a precise southwestern-Madagascar anchor.,false
location,african_high_sea27,maroserana_coast_sea_province,sea,Southern Madagascar Passage,indigenous island name / English,landmark-passage maritime construction,GEO-PROXY;PER,medium,This cell rounds Madagascar's southern approaches.,false
location,african_high_sea28,maroserana_coast_sea_province,sea,Tôlanaro Outer Waters,Malagasy coastal name / English,coast-anchor maritime construction,GEO-PROXY;PER,medium,Tôlanaro anchors the southeastern cape waters.,false
location,african_high_sea29,betsimisaraka_coast_sea_province,sea,Mananjary Outer Roadstead,Malagasy hydronym / English,river-roadstead maritime construction,GEO-PROXY;PER,medium,The Mananjary estuary anchors this southeast-coast cell.,false
location,african_high_sea3,namibe_coast_province,sea,Khoe Outer Waters off Namibe,indigenous ethnolinguistic and regional names / English,people-coast maritime construction,GEO-PROXY;OUP-SOUTH-AFRICA,medium,Namibe anchors the next southward ocean cell.,false
location,african_high_sea30,betsimisaraka_coast_sea_province,sea,Rianila Outer Waters,Malagasy hydronym / English,river-coast maritime construction,GEO-PROXY;PER,medium,The Rianila mouth anchors the central eastern shore.,false
location,african_high_sea31,betsimisaraka_coast_sea_province,sea,Mananara Deepwater Passage,Malagasy hydronym / English,river-deepwater maritime construction,GEO-PROXY;PER,medium,The Mananara coast supplies a distinct local anchor.,false
location,african_high_sea32,betsimisaraka_coast_sea_province,sea,Antongil Southern Approach,Malagasy bay-name / English,bay-approach maritime construction,GEO-PROXY;PER,medium,This cell approaches Antongil Bay from the south.,false
location,african_high_sea33,tintingue_coast_sea_province,sea,Antongil Outer Bay,Malagasy bay-name / English,bay-open-water construction,GEO-PROXY;PER,medium,The outer portion of Antongil Bay receives a direct physical label.,false
location,african_high_sea34,tintingue_coast_sea_province,sea,Masoala Outer Waters,Malagasy peninsula-name / English,peninsula-coast maritime construction,GEO-PROXY;PER,medium,The Masoala peninsula anchors the northeastern reach.,false
location,african_high_sea35,madagascar_coast_sea_province,sea,Cape-Masoala Northern Passage,Malagasy peninsula-name / English,cape-passage maritime construction,GEO-PROXY;PER,medium,This cell rounds northern Masoala.,false
location,african_high_sea36,madagascar_coast_sea_province,sea,Antsiranana Eastern Approach,Malagasy bay-name / English,bay-approach maritime construction,GEO-PROXY;PER,medium,Antsiranana Bay anchors the northeastern approach.,false
location,african_high_sea37,madagascar_coast_sea_province,sea,Cape-Ambre Outer Waters,Malagasy cape-name / English,cape-coast maritime construction,GEO-PROXY;PER,medium,Cape Ambre anchors Madagascar's northern offshore cell.,false
location,african_high_sea38,madagascar_coast_sea_province,sea,Nosy-Be Northern Passage,Malagasy island-name / English,island-passage maritime construction,GEO-PROXY;PER,medium,Nosy Be and the northern cape bound this passage.,false
location,african_high_sea39,comoros_coast_sea_province,sea,Aldabra–Comoros Southern,indigenous archipelago names / English,paired-island maritime construction,GEO-PROXY;PER,medium,Aldabra and the Comoros bound the southwestern archipelago reach.,false
location,african_high_sea4,nama_coast_province,sea,Khoe Kunene Outer Waters,indigenous ethnolinguistic name and hydronym / English,people-river maritime construction,GEO-PROXY;OUP-SOUTH-AFRICA,medium,The Kunene mouth anchors the northern Nama coast.,false
location,african_high_sea40,comoros_coast_sea_province,sea,Nzwani–Mayotte Passage,Comorian indigenous island names / English,paired-island passage construction,GEO-PROXY;PER,medium,Nzwani and Mayotte bound this island passage.,false
location,african_high_sea41,comoros_coast_sea_province,sea,Ngazidja–Mwali Passage,Comorian indigenous island names / English,paired-island passage construction,GEO-PROXY;PER,medium,Ngazidja and Mwali provide exact island anchors.,false
location,african_high_sea42,comoros_coast_sea_province,sea,Comoros–Madagascar Channel,indigenous archipelago and island names / English,paired-landmark channel construction,GEO-PROXY;PER,medium,The channel separates the Comoros from northwestern Madagascar.,false
location,african_high_sea43,betsimisaraka_coast_sea_province,sea,Masoala Eastern Shelf,Malagasy peninsula-name / English,peninsula-shelf maritime construction,GEO-PROXY;PER,medium,Masoala anchors the nearshore eastern shelf.,false
location,african_high_sea44,betsimisaraka_coast_sea_province,sea,Mananara Offshore Passage,Malagasy hydronym / English,river-offshore maritime construction,GEO-PROXY;PER,medium,The Mananara coastline anchors this offshore segment.,false
location,african_high_sea45,betsimisaraka_coast_sea_province,sea,Madagascar–Mascarene West,indigenous island and archipelago names / English,paired-landmark passage construction,GEO-PROXY;PER,medium,This cell lies between eastern Madagascar and the Mascarene islands.,false
location,african_high_sea46,betsimisaraka_coast_sea_province,sea,Mascarene Central Passage,indigenous archipelago-name / English,archipelago-passage construction,GEO-PROXY;PER,medium,A physical label distinguishes the central Mascarene crossing.,false
location,african_high_sea47,betsimisaraka_coast_sea_province,sea,Réunion–Madagascar Southern,island names / English,paired-island passage construction,GEO-PROXY;PER,medium,Réunion and Madagascar bound this southern passage.,false
location,african_high_sea48,betsimisaraka_coast_sea_province,sea,Madagascar Channel,island names / English,paired-island passage construction,GEO-PROXY;PER,medium,Mauritius and Madagascar provide precise opposing anchors.,false
location,african_high_sea49,betsimisaraka_coast_sea_province,sea,Réunion Northern Outer Waters,island-name / English,island-orientation maritime construction,GEO-PROXY;PER,medium,The cell lies north of Réunion in the Mascarene basin.,false
location,african_high_sea5,nama_coast_province,sea,Skeleton-Coast Outer Bank,English physical coastal name,coast-bank maritime construction,GEO-PROXY;OUP-SOUTH-AFRICA,medium,The offshore bank parallels the northern Skeleton Coast.,false
