granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
location,new_caledonia_high_sea_2,kanaky_coastal_sea_zones_province,sea,Offshore Passage,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label without postcolonial eponyms.,false
location,new_caledonia_high_sea_3,kanaky_coastal_sea_zones_province,sea,Open Ocean Passage,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label without postcolonial eponyms.,false
location,new_caledonia_high_sea_4,kanaky_coastal_sea_zones_province,sea,Open Ocean Channel,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label without postcolonial eponyms.,false
location,new_caledonia_high_sea_5,kanaky_coastal_sea_zones_province,sea,Open Ocean Strait,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label without postcolonial eponyms.,false
location,new_caledonia_high_sea_6,kanaky_coastal_sea_zones_province,sea,Open Sea-Lane,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label without postcolonial eponyms.,false
location,new_caledonia_high_sea_7,kanaky_coastal_sea_zones_province,sea,Open Ocean Tideway,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label without postcolonial eponyms.,false
location,new_caledonia_high_sea_8,kanaky_coastal_sea_zones_province,sea,Open Ocean Windward Passage,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label without postcolonial eponyms.,false
location,new_caledonia_high_sea_9,kanaky_coastal_sea_zones_province,sea,Open Ocean Windward Channel,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label without postcolonial eponyms.,false
location,new_ross,wexford_province,land,Eastern Lands of Menapia–Barrow Manapii Coast,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label without postcolonial eponyms.,false
location,new_zealand_high_sea_10,murihiku_sea_zones_province,sea,Open Ocean Windward Strait,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label without postcolonial eponyms.,false
location,new_zealand_high_sea_12,murihiku_sea_zones_province,sea,Open Ocean Windward Sound,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label without postcolonial eponyms.,false
location,new_zealand_high_sea_13,waikato_sea_zones_province,sea,Open Windward Sea-Lane,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label without postcolonial eponyms.,false
