granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
location,aonin,ezorongondo_province,land,Aonin–Hakos Hunter-Herder Lands,local names / English,paired-feature construction,installed:in_game/map_data/location_templates.txt;OUP-SOUTH-AFRICA,medium,First-century subsistence landscape.,false
location,aono_raina_high_sea_1,aono_raina_sea_zones_province,sea,Manihiki–Rakahanga Outer Waters,Polynesian island names,paired-island maritime construction,GEO-PROXY,high,Unpeopled east-Pacific sector.,false
location,aono_raina_high_sea_10,aono_raina_sea_zones_province,sea,Northwestern Equatorial Atoll Waters,Polynesian island names,paired-island maritime construction,GEO-PROXY,high,Unpeopled east-Pacific sector.,false
location,aono_raina_high_sea_11,aono_raina_sea_zones_province,sea,Northwestern Equatorial Atoll Passage,Polynesian island names,paired-island maritime construction,GEO-PROXY,high,Unpeopled east-Pacific sector.,false
location,aono_raina_high_sea_12,aono_raina_sea_zones_province,sea,Southwestern Equatorial Atoll,Polynesian island names,paired-island maritime construction,GEO-PROXY,high,Unpeopled east-Pacific sector.,false
location,aono_raina_high_sea_13,aono_raina_sea_zones_province,sea,Flint–Vostok Outer Waters,Polynesian island names,paired-island maritime construction,GEO-PROXY,high,Unpeopled east-Pacific sector.,false
location,aono_raina_high_sea_14,aono_raina_sea_zones_province,sea,Vostok–Tongareva Outer Waters,Polynesian island names,paired-island maritime construction,GEO-PROXY,high,Unpeopled east-Pacific sector.,false
location,aono_raina_high_sea_15,aono_raina_sea_zones_province,sea,Tongareva–Manihiki Outer Waters,Polynesian island names,paired-island maritime construction,GEO-PROXY,high,Unpeopled east-Pacific sector.,false
location,aono_raina_high_sea_16,aono_raina_sea_zones_province,sea,Kuki-Airani–Tongareva Waters,Polynesian island-group names,paired-island maritime construction,GEO-PROXY,high,Unpeopled east-Pacific sector.,false
location,aono_raina_high_sea_17,aono_raina_sea_zones_province,sea,Kuki-Airani Waters,Polynesian island-group names,paired-island maritime construction,GEO-PROXY,high,Unpeopled east-Pacific sector.,false
location,aono_raina_high_sea_18,aono_raina_sea_zones_province,sea,Tematagi Waters,Polynesian island names,paired-island maritime construction,GEO-PROXY,high,Unpeopled east-Pacific sector.,false
location,aono_raina_high_sea_19,aono_raina_sea_zones_province,sea,Tematagi–Papakena Outer Waters,Polynesian island names,paired-island maritime construction,GEO-PROXY,high,Unpeopled east-Pacific sector.,false
location,aono_raina_high_sea_2,aono_raina_sea_zones_province,sea,Rakahanga–Tongareva Outer Waters,Polynesian island names,paired-island maritime construction,GEO-PROXY,high,Unpeopled east-Pacific sector.,false
location,aono_raina_high_sea_20,aono_raina_sea_zones_province,sea,Papakena–Acteon Outer Waters,Polynesian island names,paired-island maritime construction,GEO-PROXY,high,Unpeopled east-Pacific sector.,false
location,aono_raina_high_sea_21,aono_raina_sea_zones_province,sea,Acteon–Fakarava Outer Waters,Polynesian island names,paired-island maritime construction,GEO-PROXY,high,Unpeopled east-Pacific sector.,false
location,aono_raina_high_sea_22,aono_raina_sea_zones_province,sea,Fakarava–Rangiroa Outer Waters,Polynesian island names,paired-island maritime construction,GEO-PROXY,high,Unpeopled east-Pacific sector.,false
