granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
location,alyutor_range1,central_alyutor_province,land,Penzhina–Parapol,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,alyutor_range2,south_alyutor_province,land,Palana–Tigil Highlands,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,am_dam,wadai_province,land,Am Dam Country,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,am_djemena,yao_province,land,Fitri Batha Sahel Sandstone,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,amabe,bungo_province,land,Kyushu Yayoi Wa Fern Hollow,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,amadeus_lake,kundal_province,lake,Arrernte Salt-Lake,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,GEO-PROXY,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,amadiya,amadiya_province,land,Gordyene Zab Sophene Granite,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,amadjuak,qikiqtaaluk_province,land,Qikiqtaaluk Dorset Ungava,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,amadjuak_lake,koksoak_province,lake,Ungava Koksoak Dorset,local hydronym / English,lake-country AD 1 reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The inland water is framed as a lake-country feature rather than a later settlement.,false
location,amado_coast,namibe_coast_province,sea,Kunene Namib Atlantic,local maritime stem / English,physical-reach AD 1 reconstruction,GEO-PROXY,medium,"The cell is distinguished by coastal, island, or open-water geography rather than a later jurisdiction.",false
location,amaga,kuna_province,land,Atrato Urabá Early Basalt,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,amahami,awatixa_province,land,Knife Missouri Yellowstone,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,amaigbo,west_igbo_province,land,Niger Anambra Iron Salt Ridge,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,amaimon,kate_province,land,Huon Vitiaz Post Pine Scrub,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,amakusa,higo_province,land,Aso Yatsushiro Wa Flint,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,amakusa_sea,kyuushuu_coast,sea,Wa Tsushima Kyuushuu Leeward,local maritime stem / English,physical-reach AD 1 reconstruction,GEO-PROXY,medium,"The cell is distinguished by coastal, island, or open-water geography rather than a later jurisdiction.",false
location,amal,dalsland_province,land,North-Germanic Väner,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,GEO-PROXY;ENC-NEEU,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
location,amalik,kaniagmiut_province,land,Kodiak Maritime Unaliq,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,amalyk,irakinda_province,land,Kuanda Olyokma Taiga Elm,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,amami_ooshima,satsunan_islands_province,land,Late Shell Midden Spruce,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,amangu,mandurah_province,land,Yuat Coastal Wardandi Spruce,local geographic stem / AD 1 archaeological-horizon label / English,horizon-landform reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The geographic stem is placed in an AD 1 cultural horizon and physical setting without projecting a later town.,false
location,amaravati,vijaya_province,land,Thu Bon Sa Huynh Coast,ancient or indigenous name / English,reviewed ancient anchor or period landscape reconstruction,GEO-PROXY;CAM-SAH;VASS-SAH,medium,"A reviewed ancient settlement, people, archaeological horizon, or physical landscape replaces the later map label.",false
