"granularity","key","parent","kind","ad1_name","language","method","source","confidence","note","unchanged_verified"
"province","alto_alentejo_province","south_portugal_area","land","Ebora–Celtici Uplands","Latin city name and ethnonym / English","attested city-people landscape construction","GEO-PROXY;STR-IBR;PLN-IBR","high","Ebora anchors the Évora plain while the Celtici fit the Alentejo interior around Avis Elvas Estremoz and Portalegre; the medieval province name is removed.","false"
"province","alutiiq_sea_zones_province","alaska_sea_zones_area","marine","Western Aleutian Unangan Waters","Indigenous ethnonym / English","local-people archipelago maritime construction","GEO-PROXY;https://www.nps.gov/aleu/learn/historyculture/unangax.htm","high","Agattu Amchitka Seguam and the western volcanic chain belong to the Unangan maritime world rather than the more easterly Alutiiq frame.","false"
"province","alyutor_coast_sea_zone_province","yakutsk_sea_area","marine","Penzhina–Kamchatka Coastal Waters","local geographic names / English","peninsula-bay maritime construction","GEO-PROXY;https://www.britannica.com/place/Kamchatka-Peninsula","medium","The installed cells follow northern Kamchatka and the Okhotsk-facing Penzhina approaches; the physical name avoids backdating a later fixed Alyutor boundary.","false"
"province","amadiya_province","armenian_highlands_area","land","Gordyene–Zab Highlands","Greek conventional region / local hydronym / English","attested region and mountain-river construction","GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+11.12&fromdoc=Perseus%3Atext%3A1999.01.0239","high","Amadiya Hakkari Şemdinli and Zakho occupy ancient Gordyene and upper Zab highlands between Armenia and Adiabene.","false"
"province","amasya_province","cappadocia_area","land","Amaseia and the Iris Valley","Greek city and river names / English","attested city-river construction","GEO-PROXY;STR-ANA","high","Strabo's native Amaseia anchors the Iris valley and Pontic interior represented by Ladik Merzifon and Sonisa.","false"
"province","amazon_coastal_sea_zones_province","brazil_sea_zones_area","marine","Marajó–Great River Estuary","Indigenous island name / English","island-estuary maritime construction","GEO-PROXY;SA-EXPANSIONS","medium","Marajó Bay and the many mouths and channels of the great river define this estuarine maritime field without a colonial coastal name.","false"
"province","amazon_province","amazon_area","land","Açutuba Middle Paraná-Uassú Riverlands","archaeological term / English","archaeological-horizon and river-axis construction","GEO-PROXY;ACUTUBA-CHRON;SA-EXPANSIONS","high","Açutuba-phase ceramic communities fit the middle-Amazon and Tupinambarana-facing descendants around AD 1; no later Manaus polity is implied.","false"
"province","ambae_province","vanuatu_area","land","Aoba–Malakula Lapita Isles","local island names / archaeological term","local-anchor archaeological-archipelago construction","GEO-PROXY;CAM-LAP","high","Aoba Ambrym Maewo Malakula and Vanu Aroaroa preserve distinct Lapita-descended island trajectories rather than one later Vanuatu identity.","false"
"province","ambongo_province","north_madagascar_area","land","Northwestern Great-Island Dry Forests","English","physical-ecological and settlement-caution construction","GEO-PROXY;https://www.cambridge.org/core/journals/antiquity/article/early-holocene-human-presence-in-madagascar-evidence-from-ambolisatra/77795B14D92E44E9B1BB71DA127BF0A9","medium","Besalampy Nosy Bali and the northwest dry littoral receive a neutral physical name because secure AD 1 settlement and later Malagasy identities remain disputed.","false"
"province","amdo_province","amdo_area","land","Qiang–Qaidam Plateau","Han ethnonym / local basin name / English","attested people and plateau-basin construction","GEO-PROXY;CAM-TIB-ARCH","high","Qiang communities frame the Qinghai-facing plateau while Qaidam covers Caka Dulan and the western basin; no later Tibetan imperial administration is backdated.","false"
