granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
province,yerevan_province,armenia_area,land,Armenia of Artaxata–Sevan,ancient polity and center / indigenous lake-name / English,attested-polity paired-landmark construction,GEO-PROXY;https://www.britannica.com/place/Artaxata,high,Artaxata and Lake Sevan anchor the Artaxiad Armenian heartland.,false
province,yeruda_province,angara_area,land,Kulay Kiya–Angara Lands,archaeological name / indigenous hydronyms / English,horizon-paired-river construction,GEO-PROXY;TOM-KUL,medium,Kulay-related forest networks frame the Kiya-Angara corridor.,false
province,yetkul_province,chimgi_tura_area,land,Gorokhovo Miass–Ural Lands,archaeological name / indigenous hydronyms / English,horizon-paired-river construction,GEO-PROXY;RAS-SARGAT-CHRON,medium,Gorokhovo and neighboring Sargat traditions frame the southern Trans-Urals.,false
province,yiling_province,hubei_area,land,Nan Commandery–Yiling Gorge,Han Chinese commandery and county names / English,attested-administration gorge construction,GEO-PROXY;https://ctext.org/han-shu/di-li-zhi-xia/ens,high,Yiling and the Yangzi gorges belonged to Han Nan commandery.,false
province,yingde_province,guangdong_area,land,Nanhai Commandery–Bei River,Han Chinese commandery / indigenous hydronym / English,attested-administration river construction,GEO-PROXY;CAM-YUE,high,The Bei River corridor belonged to Han Nanhai commandery.,false
province,yinggarda_province,southwestern_australia_area,land,Yinggarda–Baiyungu Gascoyne,indigenous ethnonyms and hydronym / English,paired-people river-zone construction,GEO-PROXY;https://aiatsis.gov.au/explore/map-indigenous-australia,medium,Indigenous language-country names anchor the Gascoyne region.,false
province,yinggarda_thalanyji_province_coast,western_australia_high_sea_zones_area,marine,Yinggarda–Thalanyji Ningaloo,indigenous ethnonyms and geographic name / English,paired-people maritime construction,GEO-PROXY;https://aiatsis.gov.au/explore/map-indigenous-australia,medium,Yinggarda and Thalanyji country anchors the Ningaloo-facing waters.,false
province,yingtian_province,jiangnan_area,land,Danyang Commandery–Moling,Han Chinese commandery and county names / English,attested-administration paired-center construction,GEO-PROXY;https://ctext.org/han-shu/di-li-zhi-xia/ens,high,Moling in Han Danyang commandery replaces the much later Yingtian name.,false
province,yingzhou_province,huaixi_area,land,Runan Commandery–Ying River,Han Chinese commandery / indigenous hydronym / English,attested-administration river construction,GEO-PROXY;https://ctext.org/han-shu/di-li-zhi/ens,high,The Ying River basin belonged to Han Runan commandery.,false
province,yingzhou_shanxi_province,datong_area,land,Yanmen Commandery–Hengshan,Han Chinese commandery and mountain name / English,attested-administration mountain-zone construction,GEO-PROXY;https://ctext.org/han-shu/di-li-zhi/ens,high,The Hengshan passes lay within Han Yanmen commandery.,false
province,yirandali_province,eastern_australia_area,land,Yirandali–Yambina Grasslands,indigenous ethnonyms / English,paired-people ecological construction,GEO-PROXY;https://aiatsis.gov.au/explore/map-indigenous-australia,medium,Indigenous language-country names replace colonial Queensland divisions.,false
province,yizhou_liaodong_province,liaodong_area,land,Xuantu Commandery–Upper-Liao,Han Chinese commandery / indigenous hydronym / English,attested-administration frontier construction,GEO-PROXY;AKS-LELANG,medium,The upper Liao corridor lay along Han Xuantu's northern frontier.,false
province,yizhou_province,yannan_area,land,Zhuo Commandery–Yishui Lands,Han Chinese commandery and hydronym / English,attested-administration river construction,GEO-PROXY;https://ctext.org/han-shu/di-li-zhi/ens,high,The Yishui basin belonged to Han Zhuo commandery.,false
province,yizhou_shandong_province,shandong_area,land,Donghai Commandery–Yi River,Han Chinese commandery / indigenous hydronym / English,attested-administration river construction,GEO-PROXY;https://ctext.org/han-shu/di-li-zhi-xia/ens,high,Linyi and the Yi basin belonged to Han Donghai commandery.,false
province,ynakhsyt_province,upper_lena_area,land,Proto-Yukaghir Vilyuy–Nyurba,linguistic reconstruction / indigenous geographic names / English,language-paired-river construction,GEO-PROXY;https://www.britannica.com/topic/Yukaghir,medium,A proto-Yukaghir frame fits the middle Vilyuy before later Yakut expansion.,false
