granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
province,guaratuba_coastal_sea_zones_province,brazil_sea_zones_area,marine,Guanabara–Paranaguá Atlantic Waters,local bay names / English,paired-bay maritime construction,GEO-PROXY;SA-EXPANSIONS,medium,The southeastern Brazilian bays define the maritime footprint without modern state geography.,false
province,guaratuba_province,pindorama_area,land,Tupinambá–Carijó Atlantic-Forest,indigenous ethnonyms / English,regional people-biome construction,GEO-PROXY;SA-EXPANSIONS,medium,The coastal forest is framed by broad Tupi-Guarani antecedent communities without claiming fixed AD 1 borders.,false
province,guarisamey_province,culiacan_area,land,Chametla–Nayarit Shaft-Tomb,local region names / archaeological English,paired-region archaeological construction,GEO-PROXY;https://www.metmuseum.org/toah/hd/shaft/hd_shaft.htm,high,Shaft-tomb traditions flourished across coastal Nayarit and southern Sinaloa around AD 1.,false
province,guayana_province,guayana_area,land,Waini–Essequibo Horticultural,local hydronyms / English,paired-river archaeological construction,GEO-PROXY;JWP-ORINOCO,medium,The Guiana river corridors held varied horticultural communities without a single polity identity.,false
province,guayana_sea_zones_province,guayana_sea_zones_area,marine,Guiana River-Mouth Waters,indigenous-derived regional name / English,physical estuarine construction,GEO-PROXY;JWP-ORINOCO,medium,The Essequibo and neighboring river mouths define this sediment-rich Atlantic coast.,false
province,guban_province,northern_somalia_area,land,Malao–Mosylon Berbera Coast,Greek port names / indigenous-derived regional name,attested port-coast construction,GEO-PROXY;PER,high,The Periplus ports Malao and Mosylon anchor the northern Somali coast around AD 1.,false
province,guenoa_province,pampa_area,land,Yí–Uruguay Riverine,local hydronyms / English,paired-river community construction,GEO-PROXY;https://www.cambridge.org/core/books/abs/archaeology-of-the-pampas-and-patagonia/introduction/2521FD9F2856E2FBD6517DA57D9C3170,medium,The Yí and Uruguay basin provides a cautious frame before historic Charrúa and Güenoa identities.,false
province,guge_province,ngari_area,land,Upper Sutlej Zhang Zhung Lands,local hydronym and historical polity name / English,attested region-river construction,GEO-PROXY;https://www.britannica.com/place/Zhangzhung,medium,The upper Sutlej valley belonged to the early Zhang Zhung cultural landscape before medieval Guge.,false
province,guide_province,henan_area,land,Liang Kingdom at Suiyang,Han Chinese kingdom and capital names,attested administration-center construction,GEO-PROXY;https://ctext.org/han-shu/di-li-zhi/ens,high,Suiyang was the capital of the Han kingdom of Liang.,false
province,guilin_province,guangxi_area,land,Shi'an Commandery–Gui River,Han Chinese commandery / local hydronym,attested administration and river construction,GEO-PROXY;https://ctext.org/han-shu/di-li-zhi-xia/ens,high,The Gui basin around modern Guilin belonged to Han Shi'an administration.,false
province,guinean_coast_province,upper_guinea_area,land,Rio Grande–Nunez Mangrove,local hydronyms / English,paired-river coastal construction,GEO-PROXY;JAH-BANTU-MOBILITY,medium,The mangrove and estuary network provides a pre-state community frame for the Upper Guinea coast.,false
province,guishun_province,liangjiang_area,land,Yulin–Jiaozhi Western March,Han Chinese commandery names / English,paired-administration frontier construction,GEO-PROXY;https://ctext.org/han-shu/di-li-zhi-xia/ens,medium,The Guangxi-Vietnam border hills formed a western march between Yulin and Jiaozhi commanderies.,false
province,guiyang_province,hunan_area,land,Guiyang Commandery Hills,Han Chinese commandery name / English,attested administration and landscape construction,GEO-PROXY;https://ctext.org/han-shu/di-li-zhi-xia/ens,high,Han Guiyang commandery directly covered the southern Hunan footprint.,false
province,guizhou_huguang_province,hubei_area,land,Nan Commandery–Three Gorges,Han Chinese commandery / English geographic name,attested administration and gorge construction,GEO-PROXY;https://ctext.org/han-shu/di-li-zhi/ens,high,The Yangzi gorges around Zigui belonged to Han Nan commandery.,false
province,guizhou_province,guizhou_area,land,Zangke Commandery Plateau,Han Chinese commandery / English,attested administration and plateau construction,GEO-PROXY;https://ctext.org/han-shu/di-li-zhi-xia/ens,high,The central Guizhou plateau lay within the broad Han Zangke frontier commandery.,false
province,gulf_aden_province,arabian_area,marine,Gulf of Avalites and Arabia,Greek classical port-region names,attested maritime construction,GEO-PROXY;PER,high,The first-century Periplus describes the gulf through Avalites and the Arabian-Horn route.,false
province,gulf_cadiz_province,iberian_west_coast_area,marine,Oceanus Gaditanus,Latin,attested classical maritime construction,GEO-PROXY;STR-IBR;PLN-IBR,high,Gades anchored the classical ocean approaches between Iberia and Mauretania.,false
province,gulf_gabes_province,central_mediterranean_sea_area,marine,Syrtis Minor,Latinized Greek,attested classical gulf name,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+17.3&fromdoc=Perseus%3Atext%3A1999.01.0239,high,Syrtis Minor is the established classical name for the Gulf of Gabes.,false
province,gulf_of_gascony_province,bay_of_biscay_area,marine,Aquitanian Ocean,Latin regional name / English,attested region-maritime construction,GEO-PROXY;STR-GAL;OCD-GAL,high,The ocean off Aquitania and Armorica replaces the medieval Gascony name.,false
province,gulf_of_leon_province,western_mediterranean_sea_area,marine,Sinus Gallicus,Latin,attested classical gulf name,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+4.1&fromdoc=Perseus%3Atext%3A1999.01.0239,high,Sinus Gallicus is an era-appropriate name for the gulf off Narbonensis.,false
province,gulf_of_mexico_province,gulf_of_mexico_area,marine,Western Caribbean Gulf Waters,English,physical maritime construction,GEO-PROXY;SCIADV-CARIB,medium,The Cuba-Yucatán gulf sector receives a neutral physical name where no universal AD 1 sea-name is attested.,false
