granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
"province","orissa_garjats","orissa_area","land","Kalinga Atavi of Mahakantara","Sanskritized ancient regional terms / English","attested-region forest-zone construction","GEO-PROXY;https://www.britannica.com/place/Kalinga-ancient-state-India","medium","The Odisha interior is framed as Kalinga's forest country rather than the much later Garjat princely states.","false"
"province","orkhon_province","upper_selenga_area","land","Xiongnu Orkhon Heartland","Chinese ethnonym / Mongolian hydronym / English","attested-confederation river-heartland construction","GEO-PROXY;OUP-XIO","high","The Orkhon valley lay near the political and mortuary heartland of the Xiongnu confederation at AD 1.","false"
"province","orleanais_province","orleanais_area","land","Carnutes of Cenabum–Autricum","Latinized Gaulish ethnonym and oppida","attested-people paired-center construction","GEO-PROXY;OCD-GAL;https://penelope.uchicago.edu/Thayer/E/Roman/Texts/Caesar/Gallic_War/7A*.html","high","Cenabum and Autricum anchor the Carnute country replacing the medieval Orléanais label.","false"
"province","orlov_province","vyatka_area","land","Glyadenovo Vyatka–Vokhma Lands","archaeological name / local hydronyms / English","horizon-paired-river construction","GEO-PROXY;BSE-GLYADENOVO;ENC-NEEU","high","Glyadenovo material culture supplies the period frame for the Vyatka and Vokhma forest corridor.","false"
"province","oromia_province","inner_somalia_area","land","Eastern-Cushitic Dawa–Genale Pastures","linguistic reconstruction / indigenous hydronyms / English","language-paired-river ecological construction","GEO-PROXY;https://www.britannica.com/topic/Cushitic-languages","medium","A broad Eastern-Cushitic pastoral frame avoids backdating later Oromo political geography.","false"
"province","orotko_province","laptev_coast_area","land","Yana–Chondon Paleo-Siberian Tundra","indigenous hydronyms / archaeological English","paired-river subsistence-landscape construction","GEO-PROXY;https://www.britannica.com/place/Yana-River","medium","The lower Yana and Chondon tundra receives a bounded Paleo-Siberian forager label rather than a modern settlement name.","false"
"province","orotukan_province","indigirka_area","land","Upper-Kolyma Yukaghir Lands","indigenous ethnonym and hydronym / English","people-river construction","GEO-PROXY;https://www.britannica.com/topic/Yukaghir","medium","A cautious Yukaghir-language-area frame fits the upper Kolyma corridor before Russian toponymy.","false"
"province","orsha_province","white_ruthenia_area","land","Dnieper–Dvina Pottery-Culture Lands","archaeological name / classical hydronyms / English","horizon-paired-river construction","GEO-PROXY;https://www.encyclopediaofukraine.com/display.asp?linkpath=pages%5CD%5CN%5CDnieper6Dvinaculture.htm","high","The Dnieper-Dvina archaeological horizon occupied this upper-Dnieper forest zone around AD 1.","false"
"province","oshima_province","ezo_area","land","Epi-Jōmon Oshima Peninsula","archaeological Japanese term / indigenous geographic name","horizon-peninsula construction","GEO-PROXY;https://www.jomon-no-mori.jp/english/jomon_no_mori/","high","Southern Hokkaido remained within the Epi-Jōmon sphere rather than mainland Yayoi Wa.","false"
"province","osona_province","catalonia_area","land","Ausetani of Ausa–Bergium","Latinized Iberian ethnonym and centers","attested-people paired-center construction","GEO-PROXY;STR-IBR;PLN-IBR","high","The Ausetani and their center Ausa provide the direct turn-of-era frame for inland central Catalonia.","false"
"province","ossabaw_province","georgia_us_area","land","Deptford–Wilmington Sea-Island Lands","archaeological names / English","transition-horizon coastal construction","GEO-PROXY;https://www.georgiaencyclopedia.org/articles/history-archaeology/deptford-culture/","high","The Georgia sea islands stood in the Deptford-to-Wilmington archaeological transition around AD 1.","false"
"province","ostergotland_province","gotaland_area","land","Bråvalla–Roxen Iron-Age Lands","local geographic names / archaeological English","paired-landmark horizon construction","GEO-PROXY;https://historiska.se/discover-history/history-of-sweden/the-iron-age/","medium","Local lake and plain anchors avoid projecting the later province or a unified Geat polity backward.","false"
"province","ostfold_province","syd_norge_area","land","Foldafjord Early-Germanic Lands","Old Norse-root geographic name / archaeological English","ancient-geographic ecological construction","GEO-PROXY;TAC-GER","medium","The eastern Oslofjord shore receives an early Germanic landscape label without medieval county institutions.","false"
"province","ostra_smaland_province","gotaland_area","land","Möre–Tjust Iron-Age Lands","indigenous district names / archaeological English","paired-local-district horizon construction","GEO-PROXY;https://historiska.se/discover-history/history-of-sweden/the-iron-age/","medium","Möre and Tjust distinguish the eastern Småland and Kalmar coast footprint without medieval administration.","false"
"province","ostwestphalia_province","westphalia_area","land","Cherusci of Teutoburg–Visurgis","Latinized Germanic ethnonym / classical landmarks","attested-people paired-landmark construction","GEO-PROXY;TAC-CHER;TAC-ANN-II","high","The Teutoburg uplands and Weser corridor formed core Cheruscan country around AD 1.","false"
