granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
location,assab,afar_province,land,Sabaean–Adulitan Assab,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;PER;PLE,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,assabet,massachusetts_province,land,Assabet–Nashua Woodland,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/topic/Woodland-cultures,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,assan,niari_province,land,Niari–Assan Early-Bantu Lands,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;JAH-BANTU-MOBILITY,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,assapasca,iskwao_province,land,Qu'Appelle–Wascana Plains,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.thecanadianencyclopedia.ca/en/article/plains-indigenous-peoples-in-canada,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,assawoman,delaware_province,land,Assawoman–Delmarva Mockley,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;https://www.britannica.com/topic/Delaware-people,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,assen,drenthe_province,land,Drentsche-Aa Chauci–Frisii,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;TAC-GER,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,assens,funen_province,land,Fionia Western Shore,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0198%3Abook%3D7,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,assereniet,mineami_province,land,Assereniet–Wabash Havana,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.nps.gov/hocu/learn/historyculture/index.htm,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,assinie,adjukru_province,land,Comoé Sassandra Tano Pine,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,assisi,spoleto_province,land,Asisium Umbrian City,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+5.2&fromdoc=Perseus%3Atext%3A1999.01.0198,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,assode,air_province,land,Aïr–Assodé Pastoral Wells,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,assonet,nauset_province,land,Taunton–Assonet Woodland,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/topic/Woodland-cultures,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,assorodus,gayogohono_province,land,Cayuga Point Lands,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;OAS-POINT;NYSM-POINT;GEO-PROXY,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,assosa,bahr_al_jabal_province,land,Dabus–Assosa Highland,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;https://www.britannica.com/place/Sobat-River,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,assunpink,assupink_province,land,Assunpink–Musconetcong Plain,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;https://www.britannica.com/place/Delaware-River,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,astamba_dongar,rewa_kantha,land,Narmada–Astamba Forest,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;PER,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,astara,talish_province,land,Astara–Caspian Hyrcanian,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;IRAN-GEO,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,astarabad,gorgan_province,land,Zadrakarta Hyrcanian City,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;https://penelope.uchicago.edu/Thayer/E/Roman/Texts/Strabo/11H*.html;PLE;GEO-PROXY,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,asti,monferrato_province,land,Hasta Ligurian City,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+4.6&fromdoc=Perseus%3Atext%3A1999.01.0239,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,astore,balor,land,Astore–Indus Dardic Highlands,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;https://www.britannica.com/place/Gilgit-Baltistan,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,astorga,astorga_province,land,Asturica Augusta,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;https://www.britannica.com/place/Astorga,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,astrakhan,astrakhan_province,land,Rha-Delta Aorsi,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0198%3Abook%3D11,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,astrina,lida_province,land,Neris–Astrina Brushed-Pottery,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;LIT-NEMAN-STRIATED,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,astrodym,sartlan_province,lake,Sargat Baraba–Chany Lake,ancient or local names / English,source-led local lake construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;RAS-SARGAT-CHRON;RAS-SAR,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,astrolabe_bay,momase_coastal_sea_zones_province,sea,Rai–Madang Papuan Waters,ancient or local names / English,source-led local maritime construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;CAM-LAP;JPA-PAPUA,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
location,astros,argolis_province,land,Thyrea Argive Coast,ancient or local names / English,source-led local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0198%3Abook%3D8,medium,The label uses a local or ancient anchor within the researched AD 1 province frame.,false
