granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
location,pakil,katagalugan_province,land,East Laguna,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,pakin_coast,chuuk_sea_zones_province,sea,Chuuk-Pattiw Lagoon,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,pakokku,kale_province,land,Southeast Chindwin,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,pakpak,deli_province,land,Barumun–East Sumatra,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,pakpattan,bari_doab_province,land,Mallian Sutlej Crossing,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,pakrac,bjelovar_province,land,Southeast Iasi,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,pakuali,north_taiwan_province,land,Southeast Taiwan,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,pakuan,banten_province,land,Southeastern Sunda Lowlands,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,pal_lahara,orissa_garjats,land,Northeast Mahakantara,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,palada,basarabia_province,land,Northwest Ister,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,palamau,palamau_province,land,Munda Koel–Son,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,palampet,warangal_province,land,Northeast Godavari,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,palampur,kangra_province,land,Trigartan Kangra Foothills,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
location,palana,south_alyutor_province,land,Tigil Coastal Hunting,ancient or local ethnogeographic / English,source-led AD 1 province-centroid construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,The label combines the researched AD 1 province frame with installed terrain and relative position.,false
