granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
location,koklolodi,hia_ced_oodham_province,land,Gila–Pinacate: Waw Giwulk Uplands,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label within the researched parent frame.,false
location,koknar,kukatj_province,land,Kurtjar–Kukatj Gulf Savanna: Koknar Wetlands,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label within the researched parent frame.,false
location,koknese,south_livonia_province,land,Daugava–Gauja Hillfort Country,local geography / sourced AD 1 parent frame / English,reviewed ancient identity or anti-anachronism reconstruction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,Reviewed AD 1 placement; modern or duplicate field label removed.,false
location,koko,kebbi_province,land,Middle-Niger–Rima Iron: Koko Lands,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label within the researched parent frame.,false
location,koko_bera,kukatj_province,land,Kurtjar–Kukatj Gulf Savanna: Koko bera Lands,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label within the researched parent frame.,false
location,koko_island,kanaky_coastal_sea_zones_province,sea,Kanak Lagoon Waters,local geography / sourced AD 1 parent frame / English,reviewed ancient identity or anti-anachronism reconstruction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,Reviewed AD 1 placement; modern or duplicate field label removed.,false
location,kokokachi,nistassinan_province,land,Tapiskwan–Upper-Ottawa Woodland: Kokokachi Hills,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label within the researched parent frame.,false
location,kokomini,umbindhamu_province,land,Guugu-Yimidhirr–Kuku-Yalanji: Kokomini Lands,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label within the researched parent frame.,false
location,kokorou,liptako_province,land,Liptako–Niger Iron: Kokorou Lands,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label within the researched parent frame.,false
location,kokosing,scioto_province,land,Hopewell Scioto–Hocking Lands: Kokosing Lands,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label within the researched parent frame.,false
location,kokowarra,umbindhamu_province,land,Guugu-Yimidhirr–Kuku-Yalanji: Kokowarra Lands,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label within the researched parent frame.,false
location,kokpekty,kurchum_province,land,Saka–Wusun Upper-Irtysh Lands: Kokpekty Uplands,local geography / sourced AD 1 parent frame / English,ancient-parent local-feature construction,GEO-PROXY;installed:in_game/map_data/location_templates.txt,medium,AD 1 local label within the researched parent frame.,false
